"시도별","주요 업종별",2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019
"세종특별자치시","커피 및 기타 비알코올 음료점업",106,435,15758,14556,3266,2276,9014,3064,117,398,20357,16983,7280,3980,2751,2973,3626
"세종특별자치시","자동차 전문 수리업",24,102,11099,10018,2448,403,7167,2008,33,146,18154,15106,7401,4342,872,2491,3807
"세종특별자치시","두발 미용업",34,139,6407,5777,1539,890,3348,1416,40,136,6985,6045,684,1615,957,2788,1504
"세종특별자치시","가정용 세탁업",52,112,4780,3899,910,574,2415,788,59,112,6324,4860,944,1030,697,2189,893
"세종특별자치시","기타 프랜차이즈",154,570,54522,48327,6271,4046,38010,5831,132,480,58376,56458,32576,7798,3207,12877,7017
"경기도","합계",52390,215358,17844193,16468065,2329600,1208920,12929545,2110521,54586,229250,20871955,19060540,11998014,2712812,1470164,2879550,2611651
"경기도","체인화 편의점",10536,47714,5505437,5307758,414629,175613,4717516,343955,10764,56528,6947792,6591569,4906020,544871,220455,920223,521488
"경기도","문구용품 및 회화용품 소매업",459,1255,178772,163478,14673,11230,137575,12948,456,1210,185209,169446,127636,13831,12537,15442,13571
"경기도","의약품 및 의료용품 소매업",928,3268,971608,882553,75726,29384,777443,67809,976,3431,966174,897526,717080,74196,31769,74482,68802
"경기도","안경 및 렌즈 소매업",687,2049,249647,215981,37563,31170,147248,34429,708,2115,266591,239535,129142,42004,37378,31012,39563
"경기도","한식 음식점업",7602,33158,2374282,2151664,407538,219036,1525090,392846,8144,34733,2741220,2452405,1281796,490411,255534,424665,482166
"경기도","외국식 음식점업",2051,11764,763105,671811,164127,70751,436933,155207,2037,11165,818059,727929,359365,175099,84909,108556,171208
"경기도","제과점업",1832,9095,831010,779773,85766,59835,634172,79689,1847,8714,881250,821250,584052,92448,68762,75988,90658
"경기도","피자, 햄버거, 샌드위치 및 유사 음식점업",2834,15208,882458,802639,146713,72341,583585,140135,3037,15985,988323,872221,471295,176418,87631,136877,173353
"경기도","치킨전문점",5883,16243,1087521,947103,94582,75558,776963,85490,6122,16094,1392945,1211966,768977,122701,100248,220039,121565
"경기도","김밥, 기타 간이음식점 및 포장 판매점",3262,12134,646995,575507,102053,62741,410713,96845,3411,12278,780692,685219,370123,124502,79496,111097,122127
"경기도","생맥주 및 기타 주점업",2419,8062,478642,422773,71268,55050,296455,65455,2188,6877,451077,385992,204846,69363,53163,58621,68706
"경기도","커피 및 기타 비알코올 음료점업",4139,18018,782879,698660,149151,108999,440510,142380,4353,19521,892115,782931,320899,178426,132257,151350,171316
"경기도","자동차 전문 수리업",1625,6914,856857,772099,218404,34489,519206,175303,1606,7547,901472,847304,421708,223984,39659,161952,210343
"경기도","두발 미용업",1198,6421,287534,259317,74081,38286,146950,63827,1199,6861,341709,298717,79993,95765,44889,78069,82584
"경기도","가정용 세탁업",1382,2738,144992,122479,21847,13889,86743,18569,1461,2954,181887,145669,61268,24009,19903,40488,21157
"경기도","기타 프랜차이즈",5553,21317,1802454,1694470,251479,150548,1292443,235634,6277,23236,2135441,1930863,1193814,264785,201575,270688,253043
"강원도","합계",7117,23774,2138913,1917719,233876,87429,1596414,201823,7509,25680,2488958,2242434,1485059,274515,115337,367523,262988
"강원도","체인화 편의점",1704,6422,800667,764918,59284,20337,685297,46343,1801,7137,921707,848330,622645,63180,32339,130166,61061
"강원도","문구용품 및 회화용품 소매업",72,152,20320,18597,1025,689,16883,805,72,142,16889,13972,10453,1085,688,1745,1009
"강원도","의약품 및 의료용품 소매업",97,300,114209,104836,6648,2183,96005,5812,110,320,110942,101639,80895,6109,3592,11043,5700
"강원도","안경 및 렌즈 소매업",82,231,31340,26284,5462,2502,18320,4179,84,236,29186,24902,14037,4548,2840,3478,4312
"강원도","한식 음식점업",729,2623,168981,149399,26966,10940,111493,24791,845,2994,221191,195530,109196,34807,15128,36399,34471
"강원도","외국식 음식점업",166,1049,65223,57189,13295,3622,40272,12231,189,1191,88416,81613,37290,21819,5573,16931,20606
"강원도","제과점업",230,872,79775,73982,7722,4058,62202,6842,230,948,80887,74702,50048,9997,5433,9224,9905
"강원도","피자, 햄버거, 샌드위치 및 유사 음식점업",438,1722,105295,92762,15704,6635,70423,14453,497,2013,124406,111756,64075,18934,5974,22773,18307
"강원도","치킨전문점",1043,2402,144553,117506,8571,7360,101575,7982,1072,2358,171617,145571,104262,11650,7698,21961,11172
"강원도","김밥, 기타 간이음식점 및 포장 판매점",401,1279,66896,58128,9802,4133,44193,9163,388,1158,68883,58083,35598,9075,5094,8317,8947
"강원도","생맥주 및 기타 주점업",430,1000,54256,45864,5494,4473,35897,4943,375,821,48808,39234,22482,5792,4402,6558,5569
"강원도","커피 및 기타 비알코올 음료점업",473,1830,78212,69139,15758,7007,46374,14918,504,2012,90386,75669,35234,19266,8427,12743,19177
"강원도","자동차 전문 수리업",481,1549,157493,140649,31781,2850,106018,25750,513,1881,199537,182794,104431,39969,4488,33906,37923
"강원도","두발 미용업",52,223,10281,9185,2741,1018,5426,2495,45,170,8988,8267,1738,2497,1159,2872,1964
"강원도","가정용 세탁업",76,153,7044,5595,969,512,4114,840,83,218,9516,7533,2104,1507,820,3103,1361
"강원도","기타 프랜차이즈",643,1967,234368,183686,22654,9110,151922,20276,701,2080,297599,272839,190572,24280,11683,46305,21504
"충청북도","합계",6799,23228,2034740,1850235,235481,98744,1516010,206801,7116,24370,2192270,1909813,1254017,266212,121186,268399,254848
"충청북도","체인화 편의점",1426,5598,663086,636183,48249,16593,571341,39653,1458,5915,690509,634468,457162,50728,19216,107361,48739
"충청북도","문구용품 및 회화용품 소매업",67,182,36764,33286,2214,1247,29825,1418,60,173,28936,24667,19148,2334,1108,2078,2200
"충청북도","의약품 및 의료용품 소매업",69,288,92372,81770,8574,1793,71403,7359,78,294,101178,88734,68482,8213,1803,10235,7104
"충청북도","안경 및 렌즈 소매업",124,299,35026,28585,5200,2904,20481,4440,126,306,31185,26467,15114,4821,3501,3031,4492
"충청북도","한식 음식점업",972,3609,257003,225722,38398,18738,168586,35603,1090,3764,274295,228599,135849,41805,23200,27745,41058
"충청북도","외국식 음식점업",193,992,63880,55736,13551,4139,38046,12458,204,966,61961,54209,26514,14089,5115,8490,13670
"충청북도","제과점업",265,1029,96399,87968,10008,5943,72017,9330,278,1136,86585,72277,46837,12729,5311,7400,12367
"충청북도","피자, 햄버거, 샌드위치 및 유사 음식점업",396,1670,100998,89878,14094,6490,69294,12750,426,1885,118531,98792,59663,17137,7319,14673,17005
"충청북도","치킨전문점",881,2056,128162,104877,8263,6520,90094,7736,907,2075,165122,128283,93244,12479,9182,13378,12203
"충청북도","김밥, 기타 간이음식점 및 포장 판매점",407,1153,61462,52376,7648,4795,39933,6866,442,1244,73217,58364,33827,9901,7107,7529,9017
"충청북도","생맥주 및 기타 주점업",465,1109,60969,51070,6706,5985,38379,6285,406,989,53913,42624,23480,7529,5971,5644,7382
"충청북도","커피 및 기타 비알코올 음료점업",417,1635,72462,63705,13155,8429,42121,12334,443,1694,86941,70401,33574,16843,12351,7633,16678
"충청북도","자동차 전문 수리업",244,1048,120532,109755,29111,2337,78307,23952,245,1178,131733,122609,69017,34424,3766,15402,32332
"충청북도","두발 미용업",75,291,14513,12508,2787,1076,8645,2393,73,257,12282,11322,2134,3179,1439,4569,2904
"충청북도","가정용 세탁업",91,132,8058,6501,699,648,5154,581,118,187,11518,7728,2440,963,1163,3161,698
"충청북도","기타 프랜차이즈",707,2137,223054,210315,26824,11107,172384,23643,762,2305,264363,240270,167531,29037,13632,30071,26998
"충청남도","합계",9606,33194,2909664,2654710,349081,150321,2155308,301222,9636,33793,3117767,2782638,1799823,366904,172181,443729,353159
"충청남도","체인화 편의점",2115,7950,995925,958302,70072,27538,860692,54656,2136,8279,1109367,1033756,771810,73296,29820,158829,69287
"충청남도","문구용품 및 회화용품 소매업",80,206,35536,32974,2712,1174,29088,2214,78,198,35481,31493,25182,2348,1084,2879,2074
"충청남도","의약품 및 의료용품 소매업",93,347,106379,96650,8060,2558,86032,7349,93,350,94444,87433,68370,8361,3430,7272,8053
"충청남도","안경 및 렌즈 소매업",142,399,49705,42173,7823,4260,30090,6782,127,364,44251,38035,21890,6728,3996,5421,6432
"충청남도","한식 음식점업",1455,5309,361721,321943,57265,27055,237623,52216,1501,5477,381394,328792,190432,63444,30172,44743,62231
"충청남도","외국식 음식점업",304,1554,106028,95053,22207,8264,64582,19998,295,1374,107771,94433,48854,21606,8914,15060,21136
"충청남도","제과점업",307,1324,125628,116801,14210,6832,95759,13260,332,1397,126213,112772,76936,16907,7597,11332,16316
"충청남도","피자, 햄버거, 샌드위치 및 유사 음식점업",561,2317,143107,127964,22506,10559,94899,20814,597,2619,168402,149095,84737,26443,13461,24453,25873
"충청남도","치킨전문점",1234,2903,188719,157763,11963,10056,135744,10604,1211,2840,220387,183190,120078,12296,12804,38011,12157
"충청남도","김밥, 기타 간이음식점 및 포장 판매점",629,1909,98204,85345,12991,8173,64181,12124,577,1641,96914,81950,47685,12477,8278,13510,11927
"충청남도","생맥주 및 기타 주점업",514,1383,78019,67275,9300,8140,49835,8486,448,1271,75339,63092,32798,11070,8809,10415,10893
"충청남도","커피 및 기타 비알코올 음료점업",633,2291,106865,95275,19247,11698,64330,18041,631,2483,134165,115114,54624,24301,14577,21611,23764
"충청남도","자동차 전문 수리업",317,1296,154745,138515,36792,3269,98454,29311,325,1478,175534,157283,83746,42551,4008,26977,40211
"충청남도","두발 미용업",90,353,15616,13282,4152,1501,7629,3511,101,411,20645,18476,5234,5297,2180,5765,5049
"충청남도","가정용 세탁업",189,357,18682,16017,2957,1481,11579,2523,195,341,17710,15151,4910,3339,2222,4680,2826
"충청남도","기타 프랜차이즈",943,3296,324785,289378,46824,17763,224791,39333,989,3271,309747,272574,162537,36440,20828,52768,34930
"전라북도","합계",7018,24564,1996137,1814482,235154,94410,1484918,208147,7060,25599,2138198,1897298,1252501,271543,113114,260141,261203
"전라북도","체인화 편의점",1286,4770,549682,527978,42106,13795,472077,30395,1262,5211,577450,536436,394533,47736,19608,74559,46488
"전라북도","문구용품 및 회화용품 소매업",49,120,15708,14788,1246,583,12959,1135,47,114,13884,12861,10266,1073,480,1041,1019
"전라북도","의약품 및 의료용품 소매업",108,369,118324,106619,7941,1840,96838,7153,94,337,85185,75881,61881,6004,1229,6767,5785
"전라북도","안경 및 렌즈 소매업",165,400,45515,37736,6486,3576,27674,5819,148,361,35902,29127,16468,5899,2697,4063,5591
"전라북도","한식 음식점업",932,3802,247806,221915,38627,16434,166854,36664,1018,4226,289032,255640,146645,48495,22045,38455,46975
"전라북도","외국식 음식점업",196,1151,75895,68287,16190,4904,47193,15207,200,1144,73946,65660,34421,17045,5623,8569,16593
"전라북도","제과점업",247,987,90241,84271,9088,4374,70809,8226,262,996,95527,89651,58147,10794,4040,16669,10345
"전라북도","피자, 햄버거, 샌드위치 및 유사 음식점업",421,1517,88219,78742,11981,5384,61377,11179,467,1793,103059,88333,53641,15465,6750,12476,15143
"전라북도","치킨전문점",835,2189,131916,108552,10280,6538,91734,9678,812,2357,163312,133044,91941,15105,8825,17173,14392
"전라북도","김밥, 기타 간이음식점 및 포장 판매점",473,1571,82391,69696,12088,5849,51759,11285,505,1584,105291,88715,53027,14656,7127,13904,13906
"전라북도","생맥주 및 기타 주점업",462,1266,70796,59655,8530,5757,45368,8057,371,1099,62606,50820,28672,9422,4854,7872,9036
"전라북도","커피 및 기타 비알코올 음료점업",612,2507,98905,85217,18263,9972,56982,17422,650,2700,118046,100317,45513,22561,12317,19926,21836
"전라북도","자동차 전문 수리업",278,1026,108479,97712,22513,1064,74135,18196,268,1029,109096,96242,57096,25349,1097,12701,23971
"전라북도","두발 미용업",85,356,12254,10816,3851,1571,5394,3404,65,245,12139,10886,2876,4005,1063,2942,3607
"전라북도","가정용 세탁업",139,215,7687,5945,625,651,4669,608,107,172,6627,4277,2033,540,726,978,466
"전라북도","기타 프랜차이즈",730,2318,252319,236553,25339,12118,199096,23719,784,2232,287094,259408,195340,27392,14631,22044,26050
"전라남도","합계",6598,21568,1904062,1750696,200674,73208,1476814,181319,6488,22551,2049838,1831088,1255473,228177,86659,260780,219986
"전라남도","체인화 편의점",1125,4327,534437,514791,32709,11582,470500,27484,1174,5223,601852,579727,433902,40792,15592,89441,39454
"전라남도","문구용품 및 회화용품 소매업",63,155,22725,20365,1382,504,18479,1261,64,156,22701,20547,16355,1272,798,2122,1199
"전라남도","의약품 및 의료용품 소매업",121,423,138180,121898,9481,2027,110390,8481,129,477,174370,153973,131835,10312,1778,10047,9712
"전라남도","안경 및 렌즈 소매업",137,341,39792,34353,4877,3684,25792,4353,124,327,37201,31645,17876,5241,4204,4325,4939
"전라남도","한식 음식점업",728,2759,173523,155788,26547,9475,119766,25357,781,2855,185545,154483,90629,29591,10568,23694,29253
"전라남도","외국식 음식점업",163,803,53038,47709,9237,3039,35433,8744,167,815,53155,46866,24484,10247,3889,8245,10028
"전라남도","제과점업",234,943,85951,78464,10146,3939,64379,9312,257,1054,92101,82254,57412,11730,4571,8541,11793
"전라남도","피자, 햄버거, 샌드위치 및 유사 음식점업",409,1466,87879,79181,11035,4994,63152,10380,404,1423,95283,81735,52048,11774,6264,11649,11361
"전라남도","치킨전문점",833,2091,120389,111511,8277,4459,98775,7996,809,2196,124284,101708,71515,10107,6245,13842,9882
"전라남도","김밥, 기타 간이음식점 및 포장 판매점",423,1277,64894,57163,8588,4026,44549,8229,426,1235,69851,57778,33308,9472,5706,9293,9386
"전라남도","생맥주 및 기타 주점업",631,1231,66722,54845,5559,5220,44066,5380,431,867,53849,42177,25795,5522,5017,5843,5382
"전라남도","커피 및 기타 비알코올 음료점업",525,1967,93581,80961,15991,7872,57098,14668,545,2064,109017,89235,42459,20751,9197,16828,20011
"전라남도","자동차 전문 수리업",307,1181,118028,105642,27404,1280,76958,22881,316,1395,135510,120451,63391,35268,1709,20082,32668
"전라남도","두발 미용업",46,169,5985,5101,1622,780,2699,1452,46,170,6635,6109,1733,1750,1015,1611,1534
"전라남도","가정용 세탁업",114,170,8044,6409,336,567,5506,301,97,136,7538,5019,2577,212,554,1676,210
"전라남도","기타 프랜차이즈",739,2265,290894,276515,27483,9760,239272,25040,718,2158,280948,257382,190153,24138,9551,33540,23175
"경상북도","합계",10144,32193,2770021,2482577,291738,119219,2071620,258743,10248,33847,3082748,2747093,1887516,341675,162277,355625,332279
"경상북도","체인화 편의점",1926,7134,898571,865687,56902,20987,787798,46597,1922,8304,1006655,944376,723957,82247,37885,100287,80567
"경상북도","문구용품 및 회화용품 소매업",81,200,31952,29398,1953,998,26447,1740,72,184,24626,21878,17631,1649,1033,1565,1549
"경상북도","의약품 및 의료용품 소매업",135,428,132294,116060,9125,2182,104753,7981,144,457,150162,139977,116337,9268,3491,10881,8820
"경상북도","안경 및 렌즈 소매업",126,367,42316,36167,6208,3747,26212,5558,120,352,38102,32607,18945,6054,4211,3397,5802
"경상북도","한식 음식점업",1333,4884,321326,283390,49970,21116,212304,47330,1440,5167,364723,317795,189374,56077,26758,45586,55089
"경상북도","외국식 음식점업",259,1109,68370,60404,13617,4653,42134,12494,247,1066,71434,63743,33108,15229,4954,10452,14810
"경상북도","제과점업",323,1269,124428,116275,11265,5127,99883,10264,350,1352,130384,117443,84758,14792,5503,12389,14615
"경상북도","피자, 햄버거, 샌드위치 및 유사 음식점업",568,2172,134836,121558,21918,7273,92367,18295,592,2352,176032,139306,72857,20987,9646,35816,20512
"경상북도","치킨전문점",1568,3392,199228,155387,10267,9298,135822,9316,1546,3305,208425,158628,113377,9732,12035,23484,9568
"경상북도","김밥, 기타 간이음식점 및 포장 판매점",644,1862,93175,79366,12100,6839,60427,11088,628,1854,96329,81045,46511,15567,8535,10431,15470
"경상북도","생맥주 및 기타 주점업",701,1410,76356,62549,6869,6378,49302,6358,601,1189,68740,54631,31756,7271,6644,8960,7175
"경상북도","커피 및 기타 비알코올 음료점업",786,2669,120784,103989,21890,10926,71173,20572,810,2825,138413,111958,55300,24255,14503,17900,23679
"경상북도","자동차 전문 수리업",418,1573,168001,146656,36781,2438,107437,31278,398,1659,179288,163174,90366,42678,4343,25786,41331
"경상북도","두발 미용업",79,297,13168,11400,2492,1293,7615,2353,62,212,10522,8606,2078,2678,1460,2389,1879
"경상북도","가정용 세탁업",175,280,12598,9258,1120,1288,6850,1008,198,322,11328,7506,2318,1720,1169,2299,1535
"경상북도","기타 프랜차이즈",1022,3147,332618,285033,29261,14676,241096,26511,1118,3247,407586,384422,288843,31472,20105,44002,29878
"경상남도","합계",14582,47844,4080059,3654430,438241,200320,3015869,391060,14776,48827,4257234,3729854,2515044,494963,236239,483608,470249
"경상남도","체인화 편의점",2858,10871,1289492,1235538,89266,33907,1112365,72093,2814,10967,1308599,1160950,893988,103198,33460,130304,95780
"경상남도","문구용품 및 회화용품 소매업",133,372,64205,59444,5170,2188,52086,4315,140,358,63594,56556,43249,4188,2096,7023,3986
"경상남도","의약품 및 의료용품 소매업",194,701,236519,213402,17282,5128,190992,15101,202,717,223532,206060,175353,13539,3949,13218,12704
"경상남도","안경 및 렌즈 소매업",208,544,58801,51140,9089,5831,36220,8029,211,536,60975,52064,29537,8369,6468,7691,8072
"경상남도","한식 음식점업",2059,7393,489507,439443,71400,37026,331017,66905,2135,7303,490678,421859,241297,82713,44468,53382,80589
"경상남도","외국식 음식점업",405,1848,119498,104023,22719,9567,71737,20952,397,1841,123292,109125,54338,25035,11055,18697,24060
"경상남도","제과점업",458,1844,165637,154686,15401,9008,130277,14013,470,1938,166978,153396,107798,18736,9334,17529,18429
"경상남도","피자, 햄버거, 샌드위치 및 유사 음식점업",812,3341,195383,175704,28503,12350,134851,26894,809,3283,187736,163719,90758,29817,13375,29769,28922
"경상남도","치킨전문점",2096,4728,280117,233536,15397,15167,202972,14444,2239,5259,382247,309130,210889,26591,23770,47880,23253
"경상남도","김밥, 기타 간이음식점 및 포장 판매점",787,2489,121983,106685,17446,9401,79838,16753,836,2825,150541,125189,68329,26840,11608,18412,25848
"경상남도","생맥주 및 기타 주점업",1002,2229,117996,99767,11835,11198,76734,10959,887,2082,114731,89337,52056,11673,11779,13830,11437
"경상남도","커피 및 기타 비알코올 음료점업",1052,3828,164886,144314,29747,17353,97214,28214,1037,3803,176515,148632,70514,32397,20952,24769,31375
"경상남도","자동차 전문 수리업",628,2026,229444,202924,48855,4306,149763,40758,629,2165,241126,210898,123026,49305,6450,32116,46846
"경상남도","두발 미용업",119,559,25663,22489,6534,2853,13102,5991,111,484,25849,23136,6478,6454,3510,6694,5792
"경상남도","가정용 세탁업",286,481,26248,20986,2841,2292,15853,2464,283,461,20924,15656,6641,2169,2782,4065,1979
"경상남도","기타 프랜차이즈",1485,4590,494680,390349,46756,22745,320848,43175,1576,4806,519920,484147,340797,53938,31183,58229,51177
"제주특별자치도","합계",3022,11467,1060866,961329,127160,44686,789483,108815,3288,12800,1165591,1084957,703520,149899,54348,177190,135093
"제주특별자치도","체인화 편의점",1026,4022,497896,468847,38716,12465,417666,30250,1075,4500,499092,497019,341430,43007,14819,97763,34296
"제주특별자치도","문구용품 및 회화용품 소매업",23,58,7799,7220,398,350,6472,313,21,58,7615,6927,5648,518,342,419,488
"제주특별자치도","의약품 및 의료용품 소매업",46,142,32563,29184,2554,847,25783,2148,54,165,44557,40341,33128,3460,802,2951,2962
"제주특별자치도","안경 및 렌즈 소매업",40,131,15359,13499,2688,1517,9294,2277,49,166,22780,19635,10064,4498,1952,3121,3778
"제주특별자치도","한식 음식점업",228,1031,64066,57673,12646,4124,40903,11568,279,1213,80068,70467,41408,15219,5701,8140,15034
"제주특별자치도","외국식 음식점업",69,483,31322,28306,7018,1880,19408,6656,81,568,40336,37811,22601,9074,2187,3949,8779
"제주특별자치도","제과점업",108,479,48805,43897,6350,3599,33948,5613,112,548,44103,40906,28012,6986,2675,3232,6284
"제주특별자치도","피자, 햄버거, 샌드위치 및 유사 음식점업",128,566,34561,27400,5684,1623,20093,4898,151,748,43651,38771,21249,7919,2346,7257,7496
"제주특별자치도","치킨전문점",319,904,60217,50471,5885,2998,41588,5342,335,968,75237,61447,42310,8279,3672,7187,7946
"제주특별자치도","김밥, 기타 간이음식점 및 포장 판매점",145,496,27250,23948,4352,1918,17678,3883,157,574,32119,28017,15363,5372,2562,4720,5306
"제주특별자치도","생맥주 및 기타 주점업",190,531,32056,25968,4836,2503,18629,4378,181,492,29572,23698,12960,4494,3031,3213,4357
"제주특별자치도","커피 및 기타 비알코올 음료점업",210,852,38009,32992,7958,3551,21483,7324,216,799,41904,34420,16380,8524,3967,5549,8388
"제주특별자치도","자동차 전문 수리업",78,417,46147,40143,10304,665,29174,8212,77,454,46214,41386,22547,11786,688,6365,11140
"제주특별자치도","두발 미용업",23,81,3440,2819,1020,398,1401,1016,26,93,4296,3247,325,1126,487,1309,1077
"제주특별자치도","가정용 세탁업",56,74,2631,1857,133,420,1304,119,84,126,5072,4413,2124,476,778,1036,440
"제주특별자치도","기타 프랜차이즈",333,1200,118745,107105,16618,5828,84659,14818,390,1328,148973,136453,87971,19161,8340,20980,17320
